phenotype,variant,pm,pf,bm,bf,nm0,nm1,nm2,nf0,nf1,nf2,gene_symbol,gene_region,cms_score,IPA
hct_vena_mean,10_54006488,0.537629271875739,0.02945494538628,-2.58333333333333,3.0763358778626,3,14,3,5,13,2,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,21_39778792,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39779387,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39779533,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39780176,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39780552,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39780646,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39781143,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39781195,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39781660,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39781688,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39782417,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39782971,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39783562,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39783808,0.540339691733988,0.0321043212989413,-2.25806451612905,2.43137254901961,7,11,2,9,8,3,ERG,Intronic,14.2955,IPA
hct_vena_mean,21_39786927,0.540339691733988,0.0308722530546731,-2.25806451612905,2.67251461988304,7,11,2,9,9,2,ERG,Intronic,14.2955,IPA
hct_vena_mean,2_234109999,0.545474159020605,0.00343096455922967,2.83333333333331,-3.09478672985782,8,12,0,10,7,3,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,11_35230605,0.546177473369813,0.0165567355846521,3.19999999999999,-5.35294117647059,15,5,0,17,3,0,CD44,Intronic,9.21559,IPA
hct_vena_mean,10_54004278,0.546824626899903,0.00462018742843659,2.56896551724138,-4.06896551724138,4,14,2,2,14,4,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_54005644,0.546824626899903,0.02945494538628,-2.56896551724138,3.0763358778626,2,14,4,5,13,2,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,1_57156866,0.547203198580106,0.0456472133840126,2.15853658536588,2.49707602339182,8,10,2,9,9,2,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,2_60689441,0.552428601091589,0.035995327405038,2.05681818181817,-3.42424242424243,10,8,2,11,9,0,BCL11A,Exonic,7.70187,IPA
hct_vena_mean,21_27330738,0.552700796294272,0.0461729557065442,2.33823529411766,2.33333333333333,13,6,1,8,9,3,APP,Intronic,10.9999,IPA
hct_vena_mean,11_15996098,0.554533353874552,0.00757130045257686,1.73770491803278,3.33892617449665,10,6,4,9,7,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,2_46352453,0.560349946239538,0.00699641786467361,3.34375000000004,4.86666666666667,16,4,0,15,5,0,PRKCE,Intronic,8.7154,IPA
hct_vena_mean,2_46353166,0.560349946239538,0.00699641786467361,3.34375000000004,4.86666666666667,16,4,0,15,5,0,PRKCE,Intronic,8.7154,IPA
hct_vena_mean,2_46355051,0.560349946239538,0.0127088164250932,3.34375000000004,4.9375,16,4,0,16,4,0,PRKCE,Intronic,8.7154,IPA
hct_vena_mean,2_46360907,0.560349946239538,0.00699641786467361,3.34375000000004,4.86666666666667,16,4,0,15,5,0,PRKCE,Intronic,8.7154,IPA
hct_vena_mean,2_233955723,0.563193822996835,0.00262082826888659,-3.06666666666668,3.2156862745098,15,5,0,9,8,3,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_233962659,0.563193822996835,0.0163422206129517,-3.06666666666668,2.88636363636364,15,5,0,10,8,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_46354245,0.567579211442013,0.00699641786467361,3.80208333333334,4.86666666666667,16,3,0,15,5,0,PRKCE,Intronic,8.7154,IPA
hct_vena_mean,10_54052004,0.569212726890744,0.0379243320895416,-3,3.03225806451613,1,16,3,7,12,1,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,20_41569728,0.579212425970786,0.0237818314750137,-3.5686274509804,-4.2,17,3,0,15,5,0,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,7_139321670,0.582408058858441,0.0275994271411832,-1.70776255707761,-3.88095238095239,12,5,3,14,6,0,HIPK2,Intronic,8.57879,IPA
hct_vena_mean,7_139323613,0.582408058858441,0.0275994271411832,-1.70776255707761,-3.88095238095239,12,5,3,14,6,0,HIPK2,Intronic,8.57879,IPA
hct_vena_mean,11_16195576,0.586705413735345,0.0237128995978226,1.53787878787878,2.84146341463415,9,6,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,2_234064004,0.593740095355855,0.0106828635040079,2.46464646464648,3.08187134502924,11,9,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234067089,0.593740095355855,0.0106828635040079,2.46464646464648,3.08187134502924,11,9,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234067662,0.593740095355855,0.0106828635040079,2.46464646464648,3.08187134502924,11,9,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,10_79200117,0.597888438584418,0.0431221810936561,3.03124999999999,-4.12500000000001,16,4,0,16,4,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,10_79201744,0.597888438584418,0.0431221810936561,3.03124999999999,-4.12500000000001,16,4,0,16,4,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,2_46545238,0.610650018896584,0.0267026193832759,-2.04580152671757,-2.234375,14,5,1,12,4,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,12_20804160,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20804905,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20805104,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20805388,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20807481,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20809889,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20810511,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20812173,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20812222,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20813324,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20813524,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20818476,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20818864,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20820794,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20820973,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20821517,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20821724,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20822934,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20827579,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20828498,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20828630,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20829581,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20829775,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20830455,0.611119796613837,0.0323089814328504,1.63725490196078,-2.94244604316547,9,8,3,12,7,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20832342,0.611119796613837,0.0223508922944815,1.63725490196078,-3.14705882352941,9,8,3,13,6,1,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,21_27401119,0.611211445529582,0.0224078692606842,-1.87179487179489,-2.56862745098039,5,12,3,9,8,3,APP,Intronic,10.9999,IPA
hct_vena_mean,22_39635145,0.611663035632841,0.0325899056748678,-2.54761904761906,-7.94736842105265,14,6,0,19,1,0,PDGFB,Intronic,8.14452,IPA
hct_vena_mean,12_20529739,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20529921,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20531157,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20532708,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20533594,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20533744,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20533826,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20533929,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20534399,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20536297,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20536679,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20537380,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,12_20539220,0.612226926029755,0.0428125452436512,2.17391304347825,-2.23287671232877,16,3,1,14,3,3,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,5_58403238,0.617039559839152,0.0458484978573153,2.87499999999999,-4.5686274509804,16,4,0,17,3,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58415676,0.617039559839152,0.000652933476851804,2.87499999999999,-8.3888888888889,16,4,0,18,2,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58417405,0.617039559839152,0.000652933476851804,2.87499999999999,-8.3888888888889,16,4,0,18,2,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58418103,0.617039559839152,0.000652933476851804,2.87499999999999,-8.3888888888889,16,4,0,18,2,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58419621,0.617039559839152,0.000652933476851804,2.87499999999999,-8.3888888888889,16,4,0,18,2,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58420809,0.617039559839152,0.000652933476851804,2.87499999999999,-8.3888888888889,16,4,0,18,2,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58420812,0.617039559839152,0.000182926700988049,2.87499999999999,-5.00000000000001,16,4,0,16,3,1,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58421945,0.617039559839152,0.000652933476851804,2.87499999999999,-8.3888888888889,16,4,0,18,2,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,2_46082995,0.619830321816195,0.0325899056748678,1.92857142857142,-7.94736842105265,11,8,1,19,1,0,PRKCE,Intronic,8.7154,IPA
hct_vena_mean,2_46083052,0.619830321816195,0.0325899056748678,1.92857142857142,-7.94736842105265,11,8,1,19,1,0,PRKCE,Intronic,8.7154,IPA
hct_vena_mean,9_139389184,0.621331489748739,0.0387255103390892,1.69832402234635,2.12350597609562,5,11,4,8,7,5,NOTCH1,3'UTR,8.96901,IPA
hct_vena_mean,2_233952847,0.623336938475231,0.000195498144517704,1.45833333333335,-3.37450199203188,6,8,6,8,7,5,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_233953940,0.623336938475231,0.000195498144517704,1.45833333333335,-3.37450199203188,6,8,6,8,7,5,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,10_53994593,0.623860033716369,0.0137787701923181,1.66304347826087,-2.66273584905661,7,10,3,8,7,4,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_53363713,0.626439540395507,0.0254985135220311,1.89928057553956,3.6,12,7,1,10,10,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,7_139326552,0.627597343352041,0.0275994271411832,-1.5185185185185,-3.88095238095239,11,6,3,14,6,0,HIPK2,Intronic,8.57879,IPA
hct_vena_mean,10_52754020,0.630615560746137,0.00873309131837027,1.8970588235294,4.31868131868132,13,6,1,13,7,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_52756824,0.630615560746137,0.00873309131837027,1.8970588235294,4.31868131868132,13,6,1,13,7,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_52759631,0.630615560746137,0.00873309131837027,1.8970588235294,4.31868131868132,13,6,1,13,7,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_52764040,0.630615560746137,0.00873309131837027,1.8970588235294,4.31868131868132,13,6,1,13,7,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_52764162,0.630615560746137,0.00873309131837027,1.8970588235294,4.31868131868132,13,6,1,13,7,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_52767174,0.630615560746137,0.00873309131837027,1.8970588235294,4.31868131868132,13,6,1,13,7,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_52771503,0.630615560746137,0.00873309131837027,1.8970588235294,4.31868131868132,13,6,1,13,7,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_52774917,0.630615560746137,0.00873309131837027,1.8970588235294,4.31868131868132,13,6,1,13,7,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_52775595,0.630615560746137,0.00873309131837027,1.8970588235294,4.31868131868132,13,6,1,13,7,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_52776553,0.630615560746137,0.0152677383295358,1.8970588235294,4.21428571428572,13,6,1,14,6,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,5_58575323,0.631111203082839,0.0134013208975942,1.98387096774193,-4.90625000000001,15,4,1,16,4,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58577447,0.631111203082839,0.0134013208975942,1.98387096774193,-4.90625000000001,15,4,1,16,4,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58577626,0.631111203082839,0.0134013208975942,1.98387096774193,-4.90625000000001,15,4,1,16,4,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58577728,0.631111203082839,0.0134013208975942,1.98387096774193,-4.90625000000001,15,4,1,16,4,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58585019,0.631111203082839,0.0134013208975942,1.98387096774193,-4.90625000000001,15,4,1,16,4,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58587025,0.631111203082839,0.0134013208975942,1.98387096774193,-4.90625000000001,15,4,1,16,4,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58587491,0.631111203082839,0.0134013208975942,1.98387096774193,-4.90625000000001,15,4,1,16,4,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58587561,0.631111203082839,0.0134013208975942,1.98387096774193,-4.90625000000001,15,4,1,16,4,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,20_40975205,0.63216226675679,0.00179136280899166,-1.68421052631579,-3.19178082191781,6,11,3,14,3,3,PTPRT,Intronic,17.1105,IPA
hct_vena_mean,21_27401935,0.633479748687179,0.0126025888992651,2.53333333333336,2.95530726256984,15,5,0,11,7,2,APP,Intronic,10.9999,IPA
hct_vena_mean,1_57120942,0.633479748687184,0.0418738504248917,2.53333333333332,-3.91428571428572,15,5,0,14,5,0,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,14_103152785,0.633479748687187,0.0258510888736934,-2.5333333333333,3.66666666666667,15,5,0,12,8,0,RCOR1,Intronic,19.0762,IPA
hct_vena_mean,14_103165186,0.633479748687187,0.0258510888736934,-2.5333333333333,3.66666666666667,15,5,0,12,8,0,RCOR1,Intronic,19.0762,IPA
hct_vena_mean,14_103170862,0.633479748687187,0.0258510888736934,-2.5333333333333,3.66666666666667,15,5,0,12,8,0,RCOR1,Intronic,19.0762,IPA
hct_vena_mean,2_46525391,0.638636612298485,0.039039809085019,-1.8529411764706,-2.19148936170213,13,6,1,9,7,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,2_46527816,0.638636612298485,0.039039809085019,-1.8529411764706,-2.19148936170213,13,6,1,9,7,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,16_3782705,0.643716632103086,0.0471385266341488,-2.98039215686276,-3.3125,17,3,0,12,8,0,CREBBP,Intronic,6.60797,IPA
hct_vena_mean,21_27335317,0.644151013946804,0.0450646343395802,1.60227272727274,2.41304347826087,10,8,2,7,10,3,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27336168,0.644151013946804,0.0450646343395802,1.60227272727274,2.41304347826087,10,8,2,7,10,3,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27338298,0.644151013946804,0.0450646343395802,1.60227272727274,2.41304347826087,10,8,2,7,10,3,APP,Intronic,10.9999,IPA
hct_vena_mean,21_39810077,0.645141052402088,0.0124966492628285,1.90322580645161,3.45801526717557,15,4,1,14,5,1,ERG,Intronic,14.2955,IPA
hct_vena_mean,11_15998855,0.646516417252144,0.0363394602286091,1.27272727272727,2.43589743589743,10,5,5,8,9,3,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16005806,0.646516417252144,0.0363394602286091,1.27272727272727,2.43589743589743,10,5,5,8,9,3,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16011286,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16012069,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16012242,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16012819,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16013476,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16014068,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16014135,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16014273,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16014468,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16015274,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16016251,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16017331,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16017360,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16017910,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16018279,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16019454,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16019494,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16019809,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16020402,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16023281,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16023324,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16025573,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16025859,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16026174,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16026291,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16026663,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16026816,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16027677,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16027703,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16028010,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16028379,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16028675,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16029094,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16029931,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16030367,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16030416,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16030563,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16031229,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16034398,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16034629,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16035579,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16036072,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16038553,0.646516417252144,0.0361499055032021,1.27272727272727,2.65853658536585,10,5,5,8,10,2,SOX6,Intronic,13.6455,IPA
